x1;y1;x2;y2
2.921460730365182826e+03;3.300875437718859303e+03;2.416058029014507156e+03;3.285692846423211449e+03
2.922061030515257698e+03;3.300550275137568860e+03;2.415807903951976186e+03;3.285292646323161534e+03
2.922661330665332571e+03;3.300225112556277963e+03;2.415557778889444762e+03;3.284892446223111619e+03
2.923261630815407898e+03;3.299899949974987521e+03;2.415307653826913338e+03;3.284492246123061705e+03
2.923861930965482770e+03;3.299574787393696624e+03;2.415057528764382369e+03;3.284092046023011790e+03
2.924462231115558097e+03;3.299249624812406182e+03;2.414807403701850944e+03;3.283691845922961420e+03
2.925062531265632970e+03;3.298924462231115285e+03;2.414557278639319520e+03;3.283291645822911505e+03
2.925662831415707842e+03;3.298599299649824843e+03;2.414307153576788551e+03;3.282891445722861590e+03
2.926263131565782714e+03;3.298274137068534401e+03;2.414057028514257127e+03;3.282491245622811221e+03
2.926863431715858042e+03;3.297948974487243504e+03;2.413806903451725702e+03;3.282091045522761306e+03
2.927463731865932914e+03;3.297623811905953062e+03;2.413556778389194733e+03;3.281690845422711391e+03
2.928064032016008241e+03;3.297298649324662165e+03;2.413306653326663309e+03;3.281290645322661476e+03
2.928664332166083113e+03;3.296973486743371723e+03;2.413056528264131884e+03;3.280890445222611561e+03
2.929264632316157986e+03;3.296648324162080826e+03;2.412806403201600915e+03;3.280490245122561191e+03
2.929864932466233313e+03;3.296323161580790384e+03;2.412556278139069491e+03;3.280090045022511276e+03
2.930465232616308185e+03;3.295997998999499941e+03;2.412306153076538067e+03;3.279689844922461361e+03
2.931065532766383512e+03;3.295672836418209044e+03;2.412056028014007097e+03;3.279289644822410992e+03
2.931665832916458385e+03;3.295347673836918602e+03;2.411805902951475673e+03;3.278889444722361077e+03
2.932266133066533257e+03;3.295022511255627705e+03;2.411555777888944249e+03;3.278489244622311162e+03
2.932866433216608129e+03;3.294697348674337263e+03;2.411305652826413279e+03;3.278089044522261247e+03
2.933466733366683457e+03;3.294372186093046366e+03;2.411055527763881855e+03;3.277688844422211332e+03
2.934067033516758329e+03;3.294047023511755924e+03;2.410805402701350431e+03;3.277288644322160962e+03
2.934667333666833656e+03;3.293721860930465027e+03;2.410555277638819462e+03;3.276888444222111048e+03
2.935267633816908528e+03;3.293396698349174585e+03;2.410305152576288037e+03;3.276488244122061133e+03
2.935867933966983401e+03;3.293071535767883688e+03;2.410055027513756613e+03;3.276088044022010763e+03
2.936468234117058728e+03;3.292746373186593246e+03;2.409804902451225644e+03;3.275687843921960848e+03
2.937068534267133600e+03;3.292421210605302804e+03;2.409554777388694220e+03;3.275287643821910933e+03
2.937668834417208927e+03;3.292096048024011907e+03;2.409304652326163250e+03;3.274887443721861018e+03
2.938269134567283800e+03;3.291770885442721465e+03;2.409054527263631826e+03;3.274487243621811103e+03
2.938869434717358672e+03;3.291445722861430568e+03;2.408804402201100402e+03;3.274087043521761188e+03
2.939469734867433544e+03;3.291120560280140126e+03;2.408554277138569432e+03;3.273686843421710819e+03
2.940070035017508872e+03;3.290795397698849229e+03;2.408304152076038008e+03;3.273286643321660904e+03
2.940670335167583744e+03;3.290470235117558786e+03;2.408054027013506584e+03;3.272886443221610989e+03
2.941270635317659071e+03;3.290145072536268344e+03;2.407803901950975614e+03;3.272486243121560619e+03
2.941870935467733943e+03;3.289819909954977447e+03;2.407553776888444190e+03;3.272086043021510704e+03
2.942471235617808816e+03;3.289494747373686550e+03;2.407303651825912766e+03;3.271685842921460790e+03
2.943071535767884143e+03;3.289169584792396108e+03;2.407053526763381797e+03;3.271285642821410875e+03
2.943671835917959015e+03;3.288844422211105666e+03;2.406803401700850372e+03;3.270885442721360960e+03
2.944272136068034342e+03;3.288519259629814769e+03;2.406553276638318948e+03;3.270485242621310590e+03
2.944872436218109215e+03;3.288194097048524327e+03;2.406303151575787979e+03;3.270085042521260675e+03
2.945472736368184087e+03;3.287868934467233430e+03;2.406053026513256555e+03;3.269684842421210760e+03
2.946073036518258959e+03;3.287543771885942988e+03;2.405802901450725585e+03;3.269284642321160391e+03
2.946673336668334287e+03;3.287218609304652091e+03;2.405552776388194161e+03;3.268884442221110476e+03
2.947273636818409159e+03;3.286893446723361649e+03;2.405302651325662737e+03;3.268484242121060561e+03
2.947873936968484486e+03;3.286568284142071207e+03;2.405052526263131767e+03;3.268084042021010646e+03
2.948474237118559358e+03;3.286243121560780310e+03;2.404802401200600343e+03;3.267683841920960731e+03
2.949074537268634231e+03;3.285917958979489867e+03;2.404552276138068919e+03;3.267283641820910361e+03
2.949674837418709558e+03;3.285592796398198971e+03;2.404302151075537950e+03;3.266883441720860446e+03
2.950275137568784430e+03;3.285267633816908528e+03;2.404052026013006525e+03;3.266483241620810531e+03
2.950875437718859757e+03;3.284942471235617631e+03;2.403801900950475101e+03;3.266083041520760162e+03
2.951475737868934630e+03;3.284617308654327189e+03;2.403551775887944132e+03;3.265682841420710247e+03
2.952076038019009502e+03;3.284292146073036747e+03;2.403301650825412707e+03;3.265282641320660332e+03
2.952676338169084374e+03;3.283966983491745850e+03;2.403051525762881283e+03;3.264882441220610417e+03
2.953276638319159701e+03;3.283641820910454953e+03;2.402801400700350314e+03;3.264482241120560502e+03
2.953876938469234574e+03;3.283316658329164511e+03;2.402551275637818890e+03;3.264082041020510133e+03
2.954477238619309901e+03;3.282991495747874069e+03;2.402301150575287465e+03;3.263681840920460218e+03
2.955077538769384773e+03;3.282666333166583172e+03;2.402051025512756496e+03;3.263281640820410303e+03
2.955677838919459646e+03;3.282341170585292730e+03;2.401800900450225072e+03;3.262881440720360388e+03
2.956278139069534973e+03;3.282016008004001833e+03;2.401550775387693648e+03;3.262481240620310018e+03
2.956878439219609845e+03;3.281690845422711391e+03;2.401300650325162678e+03;3.262081040520260103e+03
2.957478739369685172e+03;3.281365682841420494e+03;2.401050525262631254e+03;3.261680840420210188e+03
2.958079039519760045e+03;3.281040520260130052e+03;2.400800400200099830e+03;3.261280640320160273e+03
2.958679339669834917e+03;3.280715357678839609e+03;2.400550275137568860e+03;3.260880440220110358e+03
2.959279639819909789e+03;3.280390195097548713e+03;2.400300150075037436e+03;3.260480240120059989e+03
2.959879939969985116e+03;3.280065032516257816e+03;2.400050025012506012e+03;3.260080040020010074e+03
2.960480240120059989e+03;3.279739869934967373e+03;2.399799899949975043e+03;3.259679839919960159e+03
2.961080540270135316e+03;3.279414707353676931e+03;2.399549774887443618e+03;3.259279639819909789e+03
2.961680840420210188e+03;3.279089544772386034e+03;2.399299649824912194e+03;3.258879439719859874e+03
2.962281140570285061e+03;3.278764382191095592e+03;2.399049524762381225e+03;3.258479239619809960e+03
2.962881440720360388e+03;3.278439219609804695e+03;2.398799399699849801e+03;3.258079039519760045e+03
2.963481740870435260e+03;3.278114057028514253e+03;2.398549274637318376e+03;3.257678839419710130e+03
2.964082041020510587e+03;3.277788894447223356e+03;2.398299149574787407e+03;3.257278639319659760e+03
2.964682341170585460e+03;3.277463731865932914e+03;2.398049024512255983e+03;3.256878439219609845e+03
2.965282641320660332e+03;3.277138569284642472e+03;2.397798899449725013e+03;3.256478239119559930e+03
2.965882941470735204e+03;3.276813406703351575e+03;2.397548774387193589e+03;3.256078039019509561e+03
2.966483241620810531e+03;3.276488244122061133e+03;2.397298649324662165e+03;3.255677838919459646e+03
2.967083541770885404e+03;3.276163081540770236e+03;2.397048524262131195e+03;3.255277638819409731e+03
2.967683841920960731e+03;3.275837918959479794e+03;2.396798399199599771e+03;3.254877438719359816e+03
2.968284142071035603e+03;3.275512756378188897e+03;2.396548274137068347e+03;3.254477238619309901e+03
2.968884442221110476e+03;3.275187593796898454e+03;2.396298149074537378e+03;3.254077038519259531e+03
2.969484742371185803e+03;3.274862431215608012e+03;2.396048024012005953e+03;3.253676838419209616e+03
2.970085042521260675e+03;3.274537268634317115e+03;2.395797898949474529e+03;3.253276638319159701e+03
2.970685342671336002e+03;3.274212106053026218e+03;2.395547773886943560e+03;3.252876438219109332e+03
2.971285642821410875e+03;3.273886943471735776e+03;2.395297648824412136e+03;3.252476238119059417e+03
2.971885942971485747e+03;3.273561780890445334e+03;2.395047523761880711e+03;3.252076038019009502e+03
2.972486243121560619e+03;3.273236618309154437e+03;2.394797398699349742e+03;3.251675837918959587e+03
2.973086543271635946e+03;3.272911455727863995e+03;2.394547273636818318e+03;3.251275637818909672e+03
2.973686843421710819e+03;3.272586293146573098e+03;2.394297148574287348e+03;3.250875437718859303e+03
2.974287143571786146e+03;3.272261130565282656e+03;2.394047023511755924e+03;3.250475237618809388e+03
2.974887443721861018e+03;3.271935967983991759e+03;2.393796898449224500e+03;3.250075037518759473e+03
2.975487743871935891e+03;3.271610805402701317e+03;2.393546773386693530e+03;3.249674837418709558e+03
2.976088044022011218e+03;3.271285642821410875e+03;2.393296648324162106e+03;3.249274637318659188e+03
2.976688344172086090e+03;3.270960480240119978e+03;2.393046523261630682e+03;3.248874437218609273e+03
2.977288644322161417e+03;3.270635317658829536e+03;2.392796398199099713e+03;3.248474237118559358e+03
2.977888944472236290e+03;3.270310155077538639e+03;2.392546273136568288e+03;3.248074037018509443e+03
2.978489244622311162e+03;3.269984992496248196e+03;2.392296148074036864e+03;3.247673836918459529e+03
2.979089544772386034e+03;3.269659829914957299e+03;2.392046023011505895e+03;3.247273636818409159e+03
2.979689844922461361e+03;3.269334667333666857e+03;2.391795897948974471e+03;3.246873436718359244e+03
2.980290145072536234e+03;3.269009504752376415e+03;2.391545772886443046e+03;3.246473236618309329e+03
2.980890445222611561e+03;3.268684342171085518e+03;2.391295647823912077e+03;3.246073036518258959e+03
2.981490745372686433e+03;3.268359179589794621e+03;2.391045522761380653e+03;3.245672836418209044e+03
2.982091045522761306e+03;3.268034017008504179e+03;2.390795397698849229e+03;3.245272636318159130e+03
2.982691345672836633e+03;3.267708854427213737e+03;2.390545272636318259e+03;3.244872436218109215e+03
2.983291645822911505e+03;3.267383691845922840e+03;2.390295147573786835e+03;3.244472236118059300e+03
2.983891945972986832e+03;3.267058529264632398e+03;2.390045022511255411e+03;3.244072036018008930e+03
2.984492246123061705e+03;3.266733366683341501e+03;2.389794897448724441e+03;3.243671835917959015e+03
2.985092546273136577e+03;3.266408204102051059e+03;2.389544772386193017e+03;3.243271635817909100e+03
2.985692846423211449e+03;3.266083041520760162e+03;2.389294647323661593e+03;3.242871435717858731e+03
2.986293146573286776e+03;3.265757878939469720e+03;2.389044522261130624e+03;3.242471235617808816e+03
2.986893446723361649e+03;3.265432716358179277e+03;2.388794397198599199e+03;3.242071035517758901e+03
2.987493746873436976e+03;3.265107553776888381e+03;2.388544272136067775e+03;3.241670835417708986e+03
2.988094047023511848e+03;3.264782391195597484e+03;2.388294147073536806e+03;3.241270635317659071e+03
2.988694347173586721e+03;3.264457228614307041e+03;2.388044022011005382e+03;3.240870435217608701e+03
2.989294647323662048e+03;3.264132066033016599e+03;2.387793896948473957e+03;3.240470235117558786e+03
2.989894947473736920e+03;3.263806903451725702e+03;2.387543771885942988e+03;3.240070035017508872e+03
2.990495247623812247e+03;3.263481740870435260e+03;2.387293646823411564e+03;3.239669834917458502e+03
2.991095547773887120e+03;3.263156578289144363e+03;2.387043521760880594e+03;3.239269634817408587e+03
2.991695847923961992e+03;3.262831415707853921e+03;2.386793396698349170e+03;3.238869434717358672e+03
2.992296148074036864e+03;3.262506253126563024e+03;2.386543271635817746e+03;3.238469234617308757e+03
2.992896448224112191e+03;3.262181090545272582e+03;2.386293146573286776e+03;3.238069034517258842e+03
2.993496748374187064e+03;3.261855927963982140e+03;2.386043021510755352e+03;3.237668834417208927e+03
2.994097048524262391e+03;3.261530765382691243e+03;2.385792896448223928e+03;3.237268634317158558e+03
2.994697348674337263e+03;3.261205602801400801e+03;2.385542771385692959e+03;3.236868434217108643e+03
2.995297648824412136e+03;3.260880440220109904e+03;2.385292646323161534e+03;3.236468234117058728e+03
2.995897948974487463e+03;3.260555277638819462e+03;2.385042521260630110e+03;3.236068034017008358e+03
2.996498249124562335e+03;3.260230115057528565e+03;2.384792396198099141e+03;3.235667833916958443e+03
2.997098549274637662e+03;3.259904952476238122e+03;2.384542271135567717e+03;3.235267633816908528e+03
2.997698849424712535e+03;3.259579789894947680e+03;2.384292146073036292e+03;3.234867433716858613e+03
2.998299149574787407e+03;3.259254627313656783e+03;2.384042021010505323e+03;3.234467233616808699e+03
2.998899449724862279e+03;3.258929464732365886e+03;2.383791895947973899e+03;3.234067033516758329e+03
2.999499749874937606e+03;3.258604302151075444e+03;2.383541770885442929e+03;3.233666833416708414e+03
3.000100050025012479e+03;3.258279139569785002e+03;2.383291645822911505e+03;3.233266633316658499e+03
3.000700350175087806e+03;3.257953976988494105e+03;2.383041520760380081e+03;3.232866433216608129e+03
3.001300650325162678e+03;3.257628814407203663e+03;2.382791395697849111e+03;3.232466233116558215e+03
3.001900950475237551e+03;3.257303651825912766e+03;2.382541270635317687e+03;3.232066033016508300e+03
3.002501250625312878e+03;3.256978489244622324e+03;2.382291145572786263e+03;3.231665832916458385e+03
3.003101550775387750e+03;3.256653326663331427e+03;2.382041020510255294e+03;3.231265632816408470e+03
3.003701850925463077e+03;3.256328164082040985e+03;2.381790895447723869e+03;3.230865432716358100e+03
3.004302151075537950e+03;3.256003001500750543e+03;2.381540770385192445e+03;3.230465232616308185e+03
3.004902451225612822e+03;3.255677838919459646e+03;2.381290645322661476e+03;3.230065032516258270e+03
3.005502751375687694e+03;3.255352676338169204e+03;2.381040520260130052e+03;3.229664832416207901e+03
3.006103051525763021e+03;3.255027513756878307e+03;2.380790395197598627e+03;3.229264632316157986e+03
3.006703351675837894e+03;3.254702351175587864e+03;2.380540270135067658e+03;3.228864432216108071e+03
3.007303651825913221e+03;3.254377188594296967e+03;2.380290145072536234e+03;3.228464232116058156e+03
3.007903951975988093e+03;3.254052026013006525e+03;2.380040020010004810e+03;3.228064032016008241e+03
3.008504252126062966e+03;3.253726863431716083e+03;2.379789894947473840e+03;3.227663831915957871e+03
3.009104552276138293e+03;3.253401700850425186e+03;2.379539769884942416e+03;3.227263631815907956e+03
3.009704852426213165e+03;3.253076538269134289e+03;2.379289644822410992e+03;3.226863431715858042e+03
3.010305152576288492e+03;3.252751375687843847e+03;2.379039519759880022e+03;3.226463231615807672e+03
3.010905452726363364e+03;3.252426213106553405e+03;2.378789394697348598e+03;3.226063031515757757e+03
3.011505752876438237e+03;3.252101050525262508e+03;2.378539269634817174e+03;3.225662831415707842e+03
3.012106053026513109e+03;3.251775887943972066e+03;2.378289144572286204e+03;3.225262631315657927e+03
3.012706353176588436e+03;3.251450725362681169e+03;2.378039019509754780e+03;3.224862431215608012e+03
3.013306653326663309e+03;3.251125562781390727e+03;2.377788894447223356e+03;3.224462231115558097e+03
3.013906953476738636e+03;3.250800400200099830e+03;2.377538769384692387e+03;3.224062031015507728e+03
3.014507253626813508e+03;3.250475237618809388e+03;2.377288644322160962e+03;3.223661830915457813e+03
3.015107553776888381e+03;3.250150075037518945e+03;2.377038519259629538e+03;3.223261630815407898e+03
3.015707853926963708e+03;3.249824912456228049e+03;2.376788394197098569e+03;3.222861430715357528e+03
3.016308154077038580e+03;3.249499749874937152e+03;2.376538269134567145e+03;3.222461230615307613e+03
3.016908454227113907e+03;3.249174587293646709e+03;2.376288144072036175e+03;3.222061030515257698e+03
3.017508754377188779e+03;3.248849424712356267e+03;2.376038019009504751e+03;3.221660830415207784e+03
3.018109054527263652e+03;3.248524262131065370e+03;2.375787893946973327e+03;3.221260630315157869e+03
3.018709354677338524e+03;3.248199099549774928e+03;2.375537768884442357e+03;3.220860430215107499e+03
3.019309654827413851e+03;3.247873936968484031e+03;2.375287643821910933e+03;3.220460230115057584e+03
3.019909954977488724e+03;3.247548774387193589e+03;2.375037518759379509e+03;3.220060030015007669e+03
3.020510255127564051e+03;3.247223611805902692e+03;2.374787393696848540e+03;3.219659829914957299e+03
3.021110555277638923e+03;3.246898449224612250e+03;2.374537268634317115e+03;3.219259629814907385e+03
3.021710855427713796e+03;3.246573286643321808e+03;2.374287143571785691e+03;3.218859429714857470e+03
3.022311155577789123e+03;3.246248124062030911e+03;2.374037018509254722e+03;3.218459229614807555e+03
3.022911455727863995e+03;3.245922961480740469e+03;2.373786893446723298e+03;3.218059029514757640e+03
3.023511755877939322e+03;3.245597798899449572e+03;2.373536768384191873e+03;3.217658829414707270e+03
3.024112056028014194e+03;3.245272636318159130e+03;2.373286643321660904e+03;3.217258629314657355e+03
3.024712356178089067e+03;3.244947473736868233e+03;2.373036518259129480e+03;3.216858429214607440e+03
3.025312656328163939e+03;3.244622311155577790e+03;2.372786393196598510e+03;3.216458229114557071e+03
3.025912956478239266e+03;3.244297148574287348e+03;2.372536268134067086e+03;3.216058029014507156e+03
3.026513256628314139e+03;3.243971985992996451e+03;2.372286143071535662e+03;3.215657828914457241e+03
3.027113556778389466e+03;3.243646823411705554e+03;2.372036018009004692e+03;3.215257628814407326e+03
3.027713856928464338e+03;3.243321660830415112e+03;2.371785892946473268e+03;3.214857428714357411e+03
3.028314157078539210e+03;3.242996498249124670e+03;2.371535767883941844e+03;3.214457228614307041e+03
3.028914457228614083e+03;3.242671335667833773e+03;2.371285642821410875e+03;3.214057028514257127e+03
3.029514757378689410e+03;3.242346173086543331e+03;2.371035517758879450e+03;3.213656828414207212e+03
3.030115057528764737e+03;3.242021010505252434e+03;2.370785392696348026e+03;3.213256628314156842e+03
3.030715357678839609e+03;3.241695847923961992e+03;2.370535267633817057e+03;3.212856428214106927e+03
3.031315657828914482e+03;3.241370685342671095e+03;2.370285142571285633e+03;3.212456228114057012e+03
3.031915957978989354e+03;3.241045522761380653e+03;2.370035017508754208e+03;3.212056028014007097e+03
3.032516258129064681e+03;3.240720360180090211e+03;2.369784892446223239e+03;3.211655827913957182e+03
3.033116558279139554e+03;3.240395197598799314e+03;2.369534767383691815e+03;3.211255627813907267e+03
3.033716858429214881e+03;3.240070035017508872e+03;2.369284642321160391e+03;3.210855427713856898e+03
3.034317158579289753e+03;3.239744872436217975e+03;2.369034517258629421e+03;3.210455227613806983e+03
3.034917458729364625e+03;3.239419709854927532e+03;2.368784392196097997e+03;3.210055027513757068e+03
3.035517758879439498e+03;3.239094547273636636e+03;2.368534267133566573e+03;3.209654827413706698e+03
3.036118059029514825e+03;3.238769384692346193e+03;2.368284142071035603e+03;3.209254627313656783e+03
3.036718359179590152e+03;3.238444222111055751e+03;2.368034017008504179e+03;3.208854427213606868e+03
3.037318659329665024e+03;3.238119059529764854e+03;2.367783891945972755e+03;3.208454227113556954e+03
3.037918959479739897e+03;3.237793896948473957e+03;2.367533766883441785e+03;3.208054027013507039e+03
3.038519259629814769e+03;3.237468734367183515e+03;2.367283641820910361e+03;3.207653826913456669e+03
3.039119559779890096e+03;3.237143571785893073e+03;2.367033516758378937e+03;3.207253626813406754e+03
3.039719859929964969e+03;3.236818409204602176e+03;2.366783391695847968e+03;3.206853426713356839e+03
3.040320160080040296e+03;3.236493246623311734e+03;2.366533266633316543e+03;3.206453226613306470e+03
3.040920460230115168e+03;3.236168084042020837e+03;2.366283141570785119e+03;3.206053026513256555e+03
3.041520760380190040e+03;3.235842921460730395e+03;2.366033016508254150e+03;3.205652826413206640e+03
3.042121060530264913e+03;3.235517758879439498e+03;2.365782891445722726e+03;3.205252626313156725e+03
3.042721360680340240e+03;3.235192596298149056e+03;2.365532766383191756e+03;3.204852426213106810e+03
3.043321660830415567e+03;3.234867433716858613e+03;2.365282641320660332e+03;3.204452226113056440e+03
3.043921960980490439e+03;3.234542271135567717e+03;2.365032516258128908e+03;3.204052026013006525e+03
3.044522261130565312e+03;3.234217108554276820e+03;2.364782391195597938e+03;3.203651825912956610e+03
3.045122561280640184e+03;3.233891945972986377e+03;2.364532266133066514e+03;3.203251625812906241e+03
3.045722861430715511e+03;3.233566783391695935e+03;2.364282141070535090e+03;3.202851425712856326e+03
3.046323161580790384e+03;3.233241620810405038e+03;2.364032016008004121e+03;3.202451225612806411e+03
3.046923461730865711e+03;3.232916458229114596e+03;2.363781890945472696e+03;3.202051025512756496e+03
3.047523761880940583e+03;3.232591295647823699e+03;2.363531765882941272e+03;3.201650825412706581e+03
3.048124062031015455e+03;3.232266133066533257e+03;2.363281640820410303e+03;3.201250625312656211e+03
3.048724362181090328e+03;3.231940970485242360e+03;2.363031515757878879e+03;3.200850425212606297e+03
3.049324662331165655e+03;3.231615807903951918e+03;2.362781390695347454e+03;3.200450225112556382e+03
3.049924962481240982e+03;3.231290645322661476e+03;2.362531265632816485e+03;3.200050025012506467e+03
3.050525262631315854e+03;3.230965482741370579e+03;2.362281140570285061e+03;3.199649824912456097e+03
3.051125562781390727e+03;3.230640320160080137e+03;2.362031015507754091e+03;3.199249624812406182e+03
3.051725862931465599e+03;3.230315157578789240e+03;2.361780890445222667e+03;3.198849424712356267e+03
3.052326163081540926e+03;3.229989994997498798e+03;2.361530765382691243e+03;3.198449224612306352e+03
3.052926463231615799e+03;3.229664832416207901e+03;2.361280640320160273e+03;3.198049024512256437e+03
3.053526763381691126e+03;3.229339669834917459e+03;2.361030515257628849e+03;3.197648824412206068e+03
3.054127063531765998e+03;3.229014507253627016e+03;2.360780390195097425e+03;3.197248624312156153e+03
3.054727363681840870e+03;3.228689344672336119e+03;2.360530265132566456e+03;3.196848424212106238e+03
3.055327663831915743e+03;3.228364182091045222e+03;2.360280140070035031e+03;3.196448224112055868e+03
3.055927963981991070e+03;3.228039019509754780e+03;2.360030015007503607e+03;3.196048024012005953e+03
3.056528264132066397e+03;3.227713856928464338e+03;2.359779889944972638e+03;3.195647823911956039e+03
3.057128564282141269e+03;3.227388694347173441e+03;2.359529764882441214e+03;3.195247623811906124e+03
3.057728864432216142e+03;3.227063531765882999e+03;2.359279639819909789e+03;3.194847423711856209e+03
3.058329164582291014e+03;3.226738369184592102e+03;2.359029514757378820e+03;3.194447223611805839e+03
3.058929464732366341e+03;3.226413206603301660e+03;2.358779389694847396e+03;3.194047023511755924e+03
3.059529764882441214e+03;3.226088044022010763e+03;2.358529264632315972e+03;3.193646823411706009e+03
3.060130065032516541e+03;3.225762881440720321e+03;2.358279139569785002e+03;3.193246623311655640e+03
3.060730365182591413e+03;3.225437718859429879e+03;2.358029014507253578e+03;3.192846423211605725e+03
3.061330665332666285e+03;3.225112556278138982e+03;2.357778889444722154e+03;3.192446223111555810e+03
3.061930965482741158e+03;3.224787393696848540e+03;2.357528764382191184e+03;3.192046023011505895e+03
3.062531265632816485e+03;3.224462231115557643e+03;2.357278639319659760e+03;3.191645822911455980e+03
3.063131565782891812e+03;3.224137068534267200e+03;2.357028514257128336e+03;3.191245622811405610e+03
3.063731865932966684e+03;3.223811905952976304e+03;2.356778389194597366e+03;3.190845422711355695e+03
3.064332166083041557e+03;3.223486743371685861e+03;2.356528264132065942e+03;3.190445222611305780e+03
3.064932466233116429e+03;3.223161580790395419e+03;2.356278139069534518e+03;3.190045022511255411e+03
3.065532766383191756e+03;3.222836418209104522e+03;2.356028014007003549e+03;3.189644822411205496e+03
3.066133066533266629e+03;3.222511255627813625e+03;2.355777888944472124e+03;3.189244622311155581e+03
3.066733366683341956e+03;3.222186093046523183e+03;2.355527763881940700e+03;3.188844422211105666e+03
3.067333666833416828e+03;3.221860930465232741e+03;2.355277638819409731e+03;3.188444222111055751e+03
3.067933966983491700e+03;3.221535767883941844e+03;2.355027513756878307e+03;3.188044022011005382e+03
3.068534267133566573e+03;3.221210605302651402e+03;2.354777388694347337e+03;3.187643821910955467e+03
3.069134567283641900e+03;3.220885442721360505e+03;2.354527263631815913e+03;3.187243621810905552e+03
3.069734867433717227e+03;3.220560280140070063e+03;2.354277138569284489e+03;3.186843421710855637e+03
3.070335167583792099e+03;3.220235117558779166e+03;2.354027013506753519e+03;3.186443221610805267e+03
3.070935467733866972e+03;3.219909954977488724e+03;2.353776888444222095e+03;3.186043021510755352e+03
3.071535767883941844e+03;3.219584792396198281e+03;2.353526763381690671e+03;3.185642821410705437e+03
3.072136068034017171e+03;3.219259629814907385e+03;2.353276638319159701e+03;3.185242621310655522e+03
3.072736368184092044e+03;3.218934467233616488e+03;2.353026513256628277e+03;3.184842421210605607e+03
3.073336668334167371e+03;3.218609304652326045e+03;2.352776388194096853e+03;3.184442221110555238e+03
3.073936968484242243e+03;3.218284142071035603e+03;2.352526263131565884e+03;3.184042021010505323e+03
3.074537268634317115e+03;3.217958979489744706e+03;2.352276138069034459e+03;3.183641820910455408e+03
3.075137568784391988e+03;3.217633816908454264e+03;2.352026013006503035e+03;3.183241620810405038e+03
3.075737868934467315e+03;3.217308654327163822e+03;2.351775887943972066e+03;3.182841420710355123e+03
3.076338169084542642e+03;3.216983491745872925e+03;2.351525762881440642e+03;3.182441220610305209e+03
3.076938469234617514e+03;3.216658329164582028e+03;2.351275637818909672e+03;3.182041020510255294e+03
3.077538769384692387e+03;3.216333166583291586e+03;2.351025512756378248e+03;3.181640820410205379e+03
3.078139069534767259e+03;3.216008004002001144e+03;2.350775387693846824e+03;3.181240620310155009e+03
3.078739369684842586e+03;3.215682841420710247e+03;2.350525262631315854e+03;3.180840420210105094e+03
3.079339669834917459e+03;3.215357678839419805e+03;2.350275137568784430e+03;3.180440220110055179e+03
3.079939969984992786e+03;3.215032516258128908e+03;2.350025012506253006e+03;3.180040020010004810e+03
3.080540270135067658e+03;3.214707353676838466e+03;2.349774887443722037e+03;3.179639819909954895e+03
3.081140570285142530e+03;3.214382191095547569e+03;2.349524762381190612e+03;3.179239619809904980e+03
3.081740870435217403e+03;3.214057028514257127e+03;2.349274637318659188e+03;3.178839419709855065e+03
3.082341170585292730e+03;3.213731865932966684e+03;2.349024512256128219e+03;3.178439219609805150e+03
3.082941470735368057e+03;3.213406703351675787e+03;2.348774387193596795e+03;3.178039019509754780e+03
3.083541770885442929e+03;3.213081540770384890e+03;2.348524262131065370e+03;3.177638819409704865e+03
3.084142071035517802e+03;3.212756378189094448e+03;2.348274137068534401e+03;3.177238619309654950e+03
3.084742371185592674e+03;3.212431215607804006e+03;2.348024012006002977e+03;3.176838419209604581e+03
3.085342671335668001e+03;3.212106053026513109e+03;2.347773886943471553e+03;3.176438219109554666e+03
3.085942971485742873e+03;3.211780890445222667e+03;2.347523761880940583e+03;3.176038019009504751e+03
3.086543271635818201e+03;3.211455727863931770e+03;2.347273636818409159e+03;3.175637818909454836e+03
3.087143571785893073e+03;3.211130565282641328e+03;2.347023511755877735e+03;3.175237618809404921e+03
3.087743871935967945e+03;3.210805402701350431e+03;2.346773386693346765e+03;3.174837418709355006e+03
3.088344172086042818e+03;3.210480240120059989e+03;2.346523261630815341e+03;3.174437218609304637e+03
3.088944472236118145e+03;3.210155077538769547e+03;2.346273136568283917e+03;3.174037018509254722e+03
3.089544772386193472e+03;3.209829914957478650e+03;2.346023011505752947e+03;3.173636818409204807e+03
3.090145072536268344e+03;3.209504752376188208e+03;2.345772886443221523e+03;3.173236618309154437e+03
3.090745372686343217e+03;3.209179589794897311e+03;2.345522761380690099e+03;3.172836418209104522e+03
3.091345672836418089e+03;3.208854427213606868e+03;2.345272636318159130e+03;3.172436218109054607e+03
3.091945972986493416e+03;3.208529264632315972e+03;2.345022511255627705e+03;3.172036018009004692e+03
3.092546273136568288e+03;3.208204102051025529e+03;2.344772386193096281e+03;3.171635817908954778e+03
3.093146573286643616e+03;3.207878939469735087e+03;2.344522261130565312e+03;3.171235617808904408e+03
3.093746873436718488e+03;3.207553776888444190e+03;2.344272136068033888e+03;3.170835417708854493e+03
3.094347173586793360e+03;3.207228614307153293e+03;2.344022011005502463e+03;3.170435217608804578e+03
3.094947473736868233e+03;3.206903451725862851e+03;2.343771885942971494e+03;3.170035017508754208e+03
3.095547773886943560e+03;3.206578289144572409e+03;2.343521760880440070e+03;3.169634817408704293e+03
